-3.220833	-64.804167
-3.3654135	-68.1995731
-3.5808536	-61.4059122
-3.772778	-61.644167
-7.196944	-59.890833
-4.371944	-70.191944
-3.58	-59.130833
-0.9755023	-62.9245973
-2.7921914	-57.0698944
-4.3757325	-70.0271257
-3.8979622	-61.3750524
-2.97	-57.59
-8.751944	-67.397778
-4.38778	-59.59389
-3.3275	-61.208889
-6.5371464	-64.3870236
-4.8774666	-66.898668
-3.767778	-60.368889
-3.220833	-59.825833
-4.085	-63.140833
-3.836944	-62.056944
-6.66	-69.873889
-7.432778	-70.022778
-2.5138982	-66.0813686
-7.5428333	-72.5767042
-7.5134958	-63.0291141
-7.050833	-71.695
-3.2805668	-60.185109
-3.1350986	-58.4345368
-6.435186	-68.246249
-2.74889	-58.02194
-1.826111	-66.598889
-3.480833	-66.068889
-2.7437897	-66.7694926
-7.2608788	-64.7997259
-3.299722	-60.620556
-3.428056	-60.459444
-3.1063916	-60.0262934
-5.8130351	-61.2997018
-1.855833	-65.580833
-3.38361	-57.71861
-2.185833	-56.712778
-3.8882146	-59.0934813
-2.620833	-60.943889
-5.1273245	-60.3735444
-2.6288515	-56.7350961
-7.7163799	-67.0025059
-2.017222	-60.025
-2.6958961	-59.6966765
-0.4141722	-65.019938
-3.1004511	-67.9468438
0.13	-67.088889
-3.459444	-68.933333
-2.57194	-57.87083
-2.83889	-58.20917
-4.2525	-69.938056
-5.6279662	-63.187867
-3.353889	-64.710833
-2.872778	-67.801944
-2.9851817	-65.1591496
-2.5294238	-57.7611273
-3.130833	-58.155
2.987778	-61.304444
3.6559205	-61.4178112
2.8192275	-60.6706554
3.359971	-59.8361217
2.6099546	-60.6001788
-1.815833	-61.127778
0.880798	-59.696655
2.181944	-61.040833
2.43	-60.9
3.8794789	-59.6344975
4.430833	-61.145833
0.9470918	-60.4253265
0.950833	-59.910833
1.0132612	-60.0378058
4.5950124	-60.1624496
-24.9529898	-50.1108235
-24.792233	-50.011684
-24.5685631	-49.420745
-24.5339363	-49.9255795
2.05108	-50.7945
2.497778	-50.948889
0.9666746	-50.7976714
0.857778	-51.18
0.6039154	-50.6998857
-0.8402959	-52.5201489
0.033889	-51.35
-0.115	-51.288889
3.842778	-51.835
0.779444	-51.948889
0.712778	-51.412778
1.743611	-50.784444
-0.0433837	-51.174137
0.866873	-52.025769
1.5057368	-50.9113438
-1.123611	-51.995833
-15.7793842	-47.9257379
-23.253611	-45.687778
-23.3819337	-45.4581008
-23.386111	-45.662222
-23.2837108	-45.5313222
-23.4025654	-45.887251
-23.846111	-46.629722
-23.846111	-46.629722
-24.276605	-47.2340581
-23.846111	-46.629722
-29.9988757	-51.076248
-30.866667	-52.25
-30.9124449	-51.4986501
-31.4428149	-52.4229479
-29.550833	-49.888889
-30.0769059	-51.7286155
-32.2383478	-53.0863139
-31.32	-54.106944
-30.246944	-50.232778
-30.383333	-51.733333
-30.2911331	-51.302837
-30.1180261	-51.9639895
-30.85	-51.816667
-31.6	-53.733333
-31.4	-52.683333
-29.7432236	-50.0098848
-32.237778	-53.086944
-30.1435212	-50.5097153
-29.7905703	-50.4335359
-31.8547255	-52.8146703
-30.59	-51.738889
-29.966667	-51.633333
-33.6894103	-53.4541946
-30.7470683	-51.9827985
-30.160833	-50.233889
-30.9988918	-52.0504158
-30.7	-52.116667
-30.967	-54.667
-29.369555	-49.8499439
-29.9972887	-51.3081767
-30.533333	-52.516667
-30.118333	-51.321389
-32.0268757	-53.3953428
-31.4	-53.883333
-29.975	-50.127778
-29.488889	-50.105
-32.565695	-53.3775221
-30.810783	-53.8980356
-29.2115	-49.9355
-29.6767175	-50.2059082
-30.3533339	-51.5842668
-30.1441677	-52.0469412
-29.364981	-49.9326625
-31.5958222	-52.6263193
-31.1	-50.95
-31.8664819	-52.8180235
-30.266667	-50.516667
-30.183333	-52.366667
-31.732778	-53.583889
-31.8664819	-52.8180235
-31.7466131	-52.3353928
-31.5743605	-53.3858578
-31.447778	-53.103889
-30.027679	-51.2286404
-32.035	-52.098611
-33.5338	-53.3496
-29.833333	-50.533333
-29.958889	-51.721944
-32.0155254	-52.0431267
-31.3629083	-51.9785014
-30.6136748	-51.5772208
-30.46	-51.602778
-30.6739408	-51.3969425
-31.2876	-51.0945
-29.583333	-50.066667
-29.3302341	-49.7417799
-29.966667	-50.133333
-29.45	-49.933333
-29.536944	-50.063889
-31.4184902	-52.1761956
-30.0811596	-51.0239641
-29.800833	-50.043889
-28.2749835	-49.1679886
-28.35	-49.3
-28.435761	-49.1846217
-28.3258	-49.1767
-28.4764816	-49.0169946
-28.9846	-49.6426
-29	-49.766667
-23.9988945	-46.4135444
-29.1361	-49.7
-29.1039	-49.6289
-28.8317002	-49.844224
-28.925833	-49.678889
-27.610556	-51.022778
-26.564722	-52.328333
-27.410643	-49.8294026
-27.264654	-49.7113241
-26.9978	-51.5558
-27.0721798	-52.9873854
-26.879942	-52.8621515
-27.6954689	-48.824165
-27.7004405	-49.3337227
-27.433333	-51.866667
-26.5368893	-53.3314654
-27.5693741	-48.984458
-27.001944	-51.405833
-27.516944	-48.767778
-27.033333	-49.416667
-27.166667	-52.116667
-26.3738059	-48.7186729
-28.9405774	-49.4779437
-26.866699	-51.3167
-27.0752583	-52.4595516
-26.9607006	-49.3764355
-27.42	-49.7808
-27.3153279	-49.6369033
-28.984223	-49.4135379
-26.457222	-48.611389
-26.99528	-48.63556
-29.1569	-49.5789
-26.768889	-53.637778
-26.653889	-53.44
-26.615556	-48.684722
-26.2765948	-50.4639111
-26.8442485	-53.5797036
-26.7741431	-49.3705864
-27.4946169	-48.6561266
-26.9189417	-49.0660575
-27.7445654	-49.9447916
-28.333333	-49.633333
-26.69	-53.0978
-27.79722	-49.48917
-27.133301	-48.533298
-27.1969007	-49.0814613
-27.35	-49.9
-27.305833	-50.867778
-27.094925	-48.914808
-26.725	-51.015
-27.0719	-53.2478
-26.6	-51.0969
-26.986438	-48.6429065
-26.192778	-49.265833
-27.898514	-50.7573291
-26.3953182	-53.0790293
-27.401944	-51.225
-27.2647133	-48.7678034
-26.1778	-50.390486
-27.9368162	-50.5146787
-27.3439	-51.6119
-28.466667	-49.006944
-27.070833	-51.661944
-27.1547286	-52.8829999
-27.6334327	-51.3371539
-27.7974983	-50.8732655
-27.5908	-49.5539
-27.0952243	-52.6181683
-27.233889	-52.027778
-26.9863212	-52.6038108
-26.9333	-52.783298
-26.5	-52.65
-27.5872765	-50.3650876
-26.4260138	-49.2434489
-28.678297	-49.370396
-26.8926824	-53.1719308
-26.9689	-53.0928
-27.3	-50.575
-26.8241822	-53.5022192
-26.25	-53.633333
-26.9864643	-49.724336
-26.7164581	-49.4858472
-28.9846	-49.6426
-27.283333	-51.433333
-26.8545918	-52.2614362
-26.778338	-53.3505592
-27.5935	-48.55854
-26.648611	-52.796389
-27.026111	-50.921389
-27.173566	-50.8068652
-26.455	-52.6858
-28.0233	-48.6222
-26.0269	-48.855
-26.9318021	-48.9593406
-26.427778	-51.315833
-27.315	-48.5589
-27.0857854	-48.9869679
-26.5979784	-53.5214799
-26.4735211	-49.0034491
-25.9	-48.566667
-26.3853	-53.5278
-27.15	-48.5
-32.0268757	-53.3953428
-27.1795103	-51.2391227
-27.116667	-51.4
-27.066667	-49.516667
-28.713333	-49.3
-26.8998178	-48.8272977
-28.35	-48.816667
-28.233333	-48.666667
-24.867	-51
-26.8974043	-49.2316661
-27.016667	-51.25
-27.4037477	-51.7774386
-26.9879556	-53.5350032
-26.635475	-52.4554286
-27.0762865	-52.1361688
-26.833333	-53.25
-27.025	-51.901944
-26.655833	-52.891944
-26.2387206	-50.8024762
-27.266667	-52.316667
-26.335833	-49.905833
-26.9	-48.666667
-27.0910951	-48.6119861
-27.1679362	-53.7129512
-26.116944	-48.615833
-27.416667	-49.6
-27.17304	-51.7379206
-29	-49.766667
-28.615	-49.0256
-26.4850248	-49.0667688
-26.7211051	-52.8600125
-27.1732926	-51.5094039
-26.3204	-48.8437
-26.916667	-49.666667
-26.450001	-52.666698
-27.2618802	-51.5570397
-27.81648	-50.3267776
-28.482618	-48.781498
-27.216667	-49.75
-28.3896586	-49.392421
-26.933333	-50.7
-27.5074563	-49.2864503
-27.0523381	-52.0852381
-27.1665236	-49.5417309
-26.7111617	-48.9129984
-27.116667	-51.466667
-26.85	-51.383333
-26.116667	-49.8
-27.4181318	-48.9532778
-26.316667	-50.333333
-28.8475159	-49.4547392
-26.7605006	-53.174787
-26.610872	-49.0092145
-26.45	-51.15
-28.8319673	-49.6365827
-27.2011986	-50.0677253
-28.77833	-53.05528
-27.1025784	-53.3994633
-27.222778	-50.979722
-26.4611205	-50.2284236
-28.6523029	-49.2106883
-26.899471	-48.6553182
-26.9025	-52.9058
-26.9397	-52.8122
-27.2861532	-48.9301071
-28.6370419	-49.4983661
-26.448479	-52.8321463
-28.35	-49.3
-27.5667	-50.116699
-27.3313923	-51.5988184
-26.6944	-52.3119
-27.2522	-52.4981
-27.916667	-50.1
-27.644444	-48.667778
-26.3475	-53.2783
-10.1845063	-48.3346604
-27.582778	-50.158889
-27.0718626	-53.1594626
-26.4057361	-50.1457047
-26.613889	-53.671944
-29.335	-49.7228
-26.78	-52.0594
-28.435761	-49.1846217
-26.7696938	-48.645852
-27.373557	-51.904537
-28.383333	-48.883333
-8.981223	-38.220234
-26.7645378	-48.671728
-26.8384122	-52.9871011
-27.0469715	-51.2295845
-27.45	-51.8
-27.0703	-52.8656
-26.740752	-49.175942
-27.4838036	-50.3788519
-27.158333	-50.464444
-26.866667	-51.966667
-27.1581538	-48.5536686
-26.2534233	-51.0793081
-27.25	-49.95
-27.2193496	-51.811089
-27.05	-49.616667
-27.2772	-49.3903
-26.441944	-53.597778
-26.727255	-52.7198846
-27.6725	-49.0217
-26.8981031	-51.0747014
-26.966667	-50.15
-27.1946644	-49.7934349
-27.2144554	-49.6435029
-26.738112	-49.2725634
-26.2545376	-49.5185658
-26.105833	-49.797778
-27.866667	-49.783333
-27.0694343	-53.3252627
-26.9144042	-49.3646867
-26.633333	-53.316667
-26.9781833	-50.0046379
-26.6054876	-53.0590331
-26.9044722	-51.4068561
-28.6398113	-49.1250815
-26.9603804	-50.4163064
-26.9386472	-53.6193503
-29.1361	-49.7
-10.47	-50.502778
-26.6189	-53.2017
-26.6394	-52.6847
-27.687778	-48.778889
-26.25	-49.383333
-26.47	-52.9644
-22.0167169	-47.8919709
-27.266667	-50.440556
-26.557778	-52.531944
-26.242778	-48.637778
-27.275833	-48.848889
-26.6178	-48.7681
-27.0991969	-53.5927042
-29.2234464	-49.806682
-28.2941923	-49.938923
-27.662963	-50.5814519
-26.4552297	-53.5076438
-27.662963	-50.5814519
-26.3565436	-52.850243
-26.6920738	-53.2556831
-26.7263946	-53.5178787
-27.565833	-48.805
-26.9259936	-53.0047896
-26.407222	-49.072778
-27.1572956	-52.3145243
-26.7276744	-53.0435085
-28.5989628	-49.4255339
-29.1039	-49.6289
-26.7411226	-52.9699143
-27.1	-49.983333
-27.1019079	-51.2464672
-26.6868385	-53.1569855
-27.2404928	-48.6413732
-26.822778	-49.271944
-26.615	-50.6742
-26.1064	-50.3222
-28.5592786	-49.1479694
-27.001944	-51.405833
-27.3008598	-49.7922567
-28.4764816	-49.0169946
-26.9716308	-53.6358503
-28.925833	-49.678889
-26.7630456	-52.8530373
-28.015	-49.591944
-27.9569544	-49.8745303
-26.8606891	-52.1559639
-20.3305256	-46.3668603
-20.3305256	-46.3668603
-27.3969996	-49.3750515
-27.008035	-51.152297
-26.8801356	-49.8335073
-26.933333	-49.8
-27.0717748	-52.3416727
-27.4537007	-51.5542318
-29.6487828	-53.2609753
-29.3343572	-53.0865111
-30.5159547	-53.4830777
-30.039167	-52.893889
-29.672	-52.787
-29.653889	-52.933889
